Id,SalePrice
2256,171641.7860866426
2257,238776.74534529774
2258,157166.0525180775
2259,182582.60688490045
2260,143423.45222117068
2261,158589.20750704943
2262,170282.72866517256
2263,304978.08003433194
2264,465358.7102794535
2265,189243.85693064026
2266,217660.6230966051
2267,358576.39486073796
2268,308384.18640228047
2269,161818.70256161073
2270,174424.06910004187
2271,207149.73108285049
2272,196793.41445928835
2273,164790.67472872586
2274,183821.22385948768
2275,177710.22121027028
2276,172159.66985650125
2277,186336.97752316852
2278,169897.18638019433
2279,134824.27406418536
2280,118902.16104861812
2281,178486.33683262294
2282,184196.75245413778
2283,124101.32553073949
2284,124844.95066111158
2285,135633.8510450772
2286,127056.27115559483
2287,272476.47153083317
2288,242250.5563617705
2289,329645.4733914423
2290,404129.1513129376
2291,288347.8407279426
2292,335684.7841888878
2293,416824.8093231923
2294,355638.13019411784
2295,406884.1941813134
2296,267271.068665828
2297,259800.50780027686
2298,263230.4479639005
2299,382919.2425267384
2300,305222.8729538958
2301,237469.68264164243
2302,250427.58382534503
2303,231963.28670638046
2304,236026.1996027644
2305,194562.49588612997
2306,196233.96002571878
2307,195010.14036291666
2308,210584.43639147584
2309,223633.56416068226
2310,182369.787914171
2311,196464.79116914465
2312,188914.76136096244
2313,180388.69170944305
2314,176746.70249271585
2315,179041.64999507682
2316,187239.34466508642
2317,190359.57403319434
2318,180863.18710434984
2319,175539.43934857278
2320,176605.78552042326
2321,215756.36800252565
2322,176202.70540895144
2323,165713.2562477463
2324,161714.80012995197
2325,206532.66643086297
2326,160526.93042532643
2327,203844.73988973
2328,222018.89741056485
2329,191407.08483019436
2330,198915.53853334516
2331,340458.1881177242
2332,365232.7452063971
2333,316424.4856373401
2334,254762.20867371061
2335,240201.01003506515
2336,324450.9248933154
2337,193454.23419433742
2338,246308.49500202356
2339,210016.16095644547
2340,327525.7009769897
2341,201985.5227052106
2342,215321.48128853523
2343,223703.15907503344
2344,229496.04660567307
2345,233909.24945289435
2346,190202.40906482452
2347,188261.1670927445
2348,216996.5689443517
2349,188261.4352840958
2350,247352.97675422727
2351,212899.5642092592
2352,233646.19167156008
2353,285595.2257045345
2354,127841.557489337
2355,130054.78737388032
2356,174357.18237138263
2357,201185.60233479645
2358,200501.37047123484
2359,138961.1591600233
2360,127108.17063148468
2361,147300.4429452998
2362,281002.6759633271
2363,142407.68304002754
2364,170106.41570704113
2365,195468.32964768852
2366,164324.89304907044
2367,197328.62695721502
2368,187886.91872873722
2369,199562.7284263821
2370,171932.0055429931
2371,174868.32915224382
2372,189759.12677881488
2373,248173.09121316017
2374,315394.7602432558
2375,198912.1789588861
2376,287875.3276933965
2377,329627.3781221885
2378,131439.58467127432
2379,224120.8373628526
2380,140017.34520576155
2381,168047.08136179365
2382,194312.35325096373
2383,199672.89919108662
2384,232409.6450977528
2385,143381.017356683
2386,128193.10751037282
2387,139469.38143567427
2388,116665.29919492942
2389,121067.2268959539
2390,133185.0153364307
2391,139558.20549404144
2392,112119.62635317295
2393,143101.52805373646
2394,133554.43210389913
2395,215727.49721302403
2396,139562.97629765386
2397,210859.902637389
2398,136564.78886716499
2399,77419.7318143521
2400,72726.43635927173
2401,121906.70856263905
2402,131406.73275370448
2403,175652.59088889344
2404,139104.46795091865
2405,151792.12226312276
2406,131444.64676444588
2407,121057.56979701508
2408,146988.00914856538
2409,126981.7928999129
2410,171827.8614680707
2411,114838.01214016991
2412,155263.54531951854
2413,129475.85259549857
2414,139989.76542767134
2415,156265.65798295825
2416,115739.88718168631
2417,115239.73191790727
2418,127880.33427364336
2419,142381.60725091986
2420,118994.18902924849
2421,139680.84142850115
2422,114724.62442571878
2423,109863.71200030118
2424,178110.80453586698
2425,312129.23870800686
2426,147202.04400567533
2427,101459.04929806267
2428,180171.9860136741
2429,112355.65497545051
2430,126030.64156597808
2431,121619.80725632021
2432,136686.06206552705
2433,140150.77923644017
2434,136913.4117968111
2435,149483.24463626338
2436,99646.68871664917
2437,112562.8232659907
2438,116971.08774009584
2439,115945.13850662312
2440,121291.37004124481
2441,104142.11483953446
2442,107279.66771813578
2443,110604.78707511349
2444,124956.01328845895
2445,94230.14931066071
2446,127505.54118516849
2447,158920.8320224948
2448,126737.61718667882
2449,110822.93182607726
2450,145833.89521346652
2451,132753.35586163704
2452,169139.486628404
2453,99347.03021606486
2454,125999.85154239928
2455,121961.79081810244
2456,132577.79121270258
2457,127615.5069972828
2458,108316.85327148151
2459,99691.44084534908
2460,131854.85915920514
2461,113779.97016573887
2462,134628.55776810477
2463,113790.24025184094
2464,179201.492570659
2465,119949.28646633419
2466,118663.26133675661
2467,130566.50439649083
2468,94666.314259146
2469,100495.22903584296
2470,196308.54116485192
2471,199430.6222291698
2472,171906.5673389699
2473,128557.97795008634
2474,114934.3161835016
2475,203738.1915588443
2476,119107.14987961417
2477,120656.78093212463
2478,171527.10373103255
2479,128959.5328603554
2480,140385.51356662353
2481,127323.07270935916
2482,132914.56188968284
2483,117024.08607070855
2484,130921.86021920458
2485,122079.47252555675
2486,154795.46115862686
2487,217586.36377068612
2488,133214.94529512385
2489,153465.43769952402
2490,144494.7936647352
2491,98869.85568321565
2492,186426.70715208622
2493,143994.54070774995
2494,160355.2441127062
2495,113100.21258207591
2496,237507.29546308768
2497,152914.15382565244
2498,113671.87032550153
2499,109179.04369802173
2500,133547.7189170964
2501,133378.4446404792
2502,154711.79011668297
2503,112987.56018490686
2504,175249.7627370404
2505,211534.30094917965
2506,245746.74197210858
2507,301838.06794236234
2508,245722.945397366
2509,226326.16480829328
2510,213728.05260655994
2511,178938.49174447908
2512,210037.7045019989
2513,216764.49531776478
2514,193947.2241285987
2515,164938.42626129402
2516,170315.67759073607
2517,152713.59530780514
2518,161384.81204566368
2519,217741.08761443594
2520,201737.85876858767
2521,189122.58940800687
2522,216836.90122169044
2523,129246.53566344379
2524,136685.31205601405
2525,141989.35760274497
2526,150213.3156054351
2527,125035.8043798485
2528,126624.89958297162
2529,143374.95596624675
2530,144112.9373558302
2531,250842.3906611986
2532,222686.50455953297
2533,208521.32189335104
2534,207464.19504665837
2535,298858.1674897702
2536,232568.11208675904
2537,198265.47927677463
2538,180534.74731265262
2539,183788.34151735596
2540,181464.7790602302
2541,180538.3486421583
2542,176604.2305546363
2543,134709.4063041873
2544,132242.42972659462
2545,129069.62291552202
2546,138879.5658404965
2547,142716.06968016838
2548,179190.9830135322
2549,177543.71835861777
2550,1783513.1179029527
2551,149038.66644311298
2552,133538.67456604884
2553,83493.06640043404
2554,98213.9507718205
2555,103603.53190983241
2556,106939.11323640893
2557,121519.32288559151
2558,148862.69514964768
2559,127309.08980888425
2560,127629.7702005529
2561,111989.42251531474
2562,112337.01196252248
2563,125578.26805244245
2564,156080.00235481854
2565,118942.92532498046
2566,150927.66042204993
2567,128502.59552587899
2568,175618.2347795538
2569,173973.01963782473
2570,130155.07168065684
2571,219315.11308719867
2572,147682.16979370228
2573,199970.58938512055
2574,233527.53165404496
2575,125432.98966616085
2576,116541.62893547272
2577,129388.94088775411
2578,88993.6074819742
2579,88612.68137400186
2580,119765.39174094776
2581,147273.34979953105
2582,123703.72738172655
2583,241948.8243379021
2584,158443.17483214344
2585,206969.38065674127
2586,215492.31234269438
2587,197807.58265131
2588,127209.8236394423
2589,143236.08305821693
2590,193959.3635206257
2591,222437.91468194747
2592,217422.74376860145
2593,218693.53610152216
2594,167620.66465125052
2595,185172.6977558747
2596,287269.2685150203
2597,192343.8556099658
2598,273786.46111330716
2599,277839.44454189745
2600,167680.82633074836
2601,141241.91841742842
2602,116811.18644636827
2603,115811.46894350773
2604,96484.77769269391
2605,118832.7373569096
2606,150484.6559613095
2607,211354.48326519568
2608,231706.72828129004
2609,166419.67851919218
2610,96322.36567753082
2611,175093.69073469925
2612,168870.59788687664
2613,132558.86563260076
2614,132961.9885605918
2615,143114.93453394133
2616,134135.2959595967
2617,206055.74869704424
2618,179227.78040350828
2619,196572.6141985756
2620,188594.87143418036
2621,177515.07998025534
2622,194546.36125656293
2623,229719.03168547328
2624,301370.52853122295
2625,306808.4538879722
2626,169681.01984372776
2627,152970.20258675396
2628,356517.76192220324
2629,428897.93194825173
2630,288561.26391720684
2631,378473.0402107566
2632,337297.46069709316
2633,236177.90412940952
2634,318986.218557218
2635,153543.39319538767
2636,190298.9948786193
2637,160939.52629855718
2638,254042.38003170857
2639,188336.27110033648
2640,152321.2086219364
2641,126743.53089836493
2642,202909.56668837534
2643,124205.85193501775
2644,140930.84419849867
2645,116325.67436936467
2646,113614.48632376453
2647,127694.82958829078
2648,146881.51580161584
2649,142133.55056509378
2650,128220.51784324615
2651,146094.58457782096
2652,347811.68003215414
2653,233156.47437894167
2654,246235.35957453624
2655,337306.17934458953
2656,260727.38910530304
2657,274684.705239783
2658,259924.0523613401
2659,269713.78841701156
2660,303526.77559835574
2661,285320.6531574994
2662,278098.1581251673
2663,257873.47891648998
2664,215321.4607827039
2665,268863.5054465883
2666,231930.29266793877
2667,171485.2658955448
2668,176373.62558221366
2669,184302.26935606802
2670,264453.9608472372
2671,178931.278792598
2672,181686.99334956962
2673,195471.05464154814
2674,199857.1130425563
2675,163035.66387270764
2676,186148.14458737415
2677,207715.46623707874
2678,269905.3153201825
2679,250212.52816676174
2680,259738.37715602035
2681,372003.28743665136
2682,319238.00018996774
2683,541624.3055937542
2684,292372.5653800725
2685,322100.1700809903
2686,243670.6026329753
2687,261572.64108808473
2688,205872.9598831409
2689,183405.70183505415
2690,366989.97713926755
2691,199426.69557297477
2692,129602.456882544
2693,201157.9359369419
2694,130270.12639428039
2695,197181.717006889
2696,185281.1374447586
2697,210224.07250525034
2698,210255.93393174943
2699,180052.35518201193
2700,158568.14323090875
2701,157142.4738033438
2702,128314.24606822198
2703,143768.3728616799
2704,156791.56507897255
2705,123622.11306535245
2706,118347.03075511905
2707,125936.52979204747
2708,127745.8839947127
2709,96695.32995298822
2710,123218.3480491164
2711,255043.54001718442
2712,346020.54246008804
2713,165140.1675005553
2714,153421.67990126731
2715,174181.95139238457
2716,144465.3396197936
2717,180883.84769276658
2718,202751.16531952415
2719,150028.97306003666
2720,168431.57427428217
2721,137297.7385366553
2722,184228.48160054605
2723,149410.6976439442
2724,122189.70887860515
2725,132414.99921642322
2726,142369.2211330968
2727,169020.15294514826
2728,151657.065171116
2729,141498.99637136806
2730,136555.54076669624
2731,102825.68183506386
2732,112542.89929354256
2733,168466.25308426717
2734,145753.8795194794
